smiles,quantum_yield
Cc1cc(NCc2ccccn2)cc(C)c1/N=N/c1c(C)cc(NCc2ccccn2)cc1C,0.386476923076923
CCOc1cc(C(=O)OC)c(/N=N\c2c(C(=O)OC)cc(OCC)cc2C(=O)OC)c(C(=O)OC)c1,0.5687000000000001
c1ccc(-n2cc(-c3ccc(/N=N/c4ccc(-c5cn(-c6ccc7cc8ccccc8cc7c6)nn5)cc4)cc3)nn2)cc1,0.1268666666666666
CCN(c1ccccc1)c1cc(-c2ccccc2)ccc1/N=N\c1ccc(-c2ccccc2)cc1N(CC)c1ccccc1,0.58851
Nc1cc(NCc2ccccn2)c(/N=N/c2c(NCc3ccccn3)cc(N)cc2NCc2ccccn2)c(NCc2ccccn2)c1,0.3257272727272727
C[N+](C)(C)c1ccc(/N=N/c2ccc(OCc3ccccc3)cc2)cc1,0.0
CC(=O)Oc1cc([N+](C)(C)C)cc(OC(C)=O)c1/N=N/c1c(OC(C)=O)cc([N+](C)(C)C)cc1OC(C)=O,0.5822142857142857
Cc1cc(NC(=O)CN2C(=O)C=CC2=O)cc(C)c1/N=N\c1c(C)cc(NC(=O)CN2C(=O)C=CC2=O)cc1C,0.2186222222222222
O=C(O)c1cc(Cl)ccc1/N=N\c1ccc(Cl)cc1C(=O)O,0.40971
CN(Cc1ccccn1)c1cc(C(=O)C(F)(F)F)c(/N=N\c2c(C(=O)C(F)(F)F)cc(N(C)Cc3ccccn3)cc2C(=O)C(F)(F)F)c(C(=O)C(F)(F)F)c1,0.046906976744186
Oc1ccc(/N=N/c2ccc(O)cc2NCc2ccccn2)c(NCc2ccccn2)c1,0.0
CCOc1cc(OCC)c(/N=N/c2c(OCC)cc(OCC)cc2OCC)c(OCC)c1,0.2977380952380952
CCOc1cc(N(C)Cc2ccccn2)ccc1/N=N\c1ccc(N(C)Cc2ccccn2)cc1OCC,0.52156
CCOc1cc(C)cc(OCC)c1/N=N/c1c(OCC)cc(C)cc1OCC,0.42012
CN(C)c1cc([N+](C)(C)C)c(/N=N/c2c([N+](C)(C)C)cc(N(C)C)cc2[N+](C)(C)C)c([N+](C)(C)C)c1,0.194
NC(=O)c1cc(NC(=O)CN2C(=O)C=CC2=O)ccc1/N=N\c1ccc(NC(=O)CN2C(=O)C=CC2=O)cc1C(N)=O,0.45053
c1ccc(-c2cc(-c3cn(-c4ccccc4)nn3)cc(-c3ccccc3)c2/N=N/c2c(-c3ccccc3)cc(-c3cn(-c4ccccc4)nn3)cc2-c2ccccc2)cc1,0.4796296296296297
COC(=O)c1cc(OC)ccc1/N=N/c1ccc(OC)cc1C(=O)OC,0.0
CCc1ccc(/N=N/c2ccc(CC)cc2C(=O)O)c(C(=O)O)c1,0.1052105263157894
C=CC(=O)Nc1cc(CC)cc(NC(=O)C=C)c1/N=N/c1c(NC(=O)C=C)cc(CC)cc1NC(=O)C=C,0.2038983050847457
CCOc1cc(C(=O)OC)c(/N=N/c2c(C(=O)OC)cc(OCC)cc2C(=O)OC)c(C(=O)OC)c1,0.3329629629629629
CCc1ccc(/N=N\c2ccc(CC)cc2NC(=O)CCC[C@H](C[C@H](N)C(=O)O)C(=O)O)c(NC(=O)CCC[C@H](C[C@H](N)C(=O)O)C(=O)O)c1,0.526232323232323
CCc1ccc(/N=N/c2ccc(CC)cc2OCc2ccccc2)c(OCc2ccccc2)c1,0.1339333333333333
O=C(CCl)Nc1cc(-c2cn(-c3ccccc3)nn2)ccc1/N=N\c1ccc(-c2cn(-c3ccccc3)nn2)cc1NC(=O)CCl,0.4076
C=CC(=O)Nc1cc(N2CC3CN(C(C)=O)CC3C2)ccc1/N=N\c1ccc(N2CC3CN(C(C)=O)CC3C2)cc1NC(=O)C=C,0.46081
Cc1ccc(/N=N/c2ccc(C)cc2C(C)(C)C)c(C(C)(C)C)c1,0.4527450980392157
CC(=O)Oc1ccc(/N=N/c2ccc(N(C)Cc3ccccn3)cc2)cc1,0.0
CCc1cc(C(C)C)cc(CC)c1/N=N/c1c(CC)cc(C(C)C)cc1CC,0.3704520547945205
C=CC(=O)Nc1cc(N2CC3CN(C(C)=O)CC3C2)ccc1/N=N/c1ccc(N2CC3CN(C(C)=O)CC3C2)cc1NC(=O)C=C,0.0
CCOC(=O)c1cc([N+](C)(C)C)c(/N=N/c2c([N+](C)(C)C)cc(C(=O)OCC)cc2[N+](C)(C)C)c([N+](C)(C)C)c1,0.0115444444444444
Nc1ccc(/N=N\c2ccc(OCc3cc(OCc4ccccc4)cc(OCc4ccccc4)c3)cc2)cc1,0.5310625
O=C(c1cc(O)cc(C(=O)C(F)(F)F)c1/N=N/c1c(C(=O)C(F)(F)F)cc(O)cc1C(=O)C(F)(F)F)C(F)(F)F,0.214797619047619
Nc1cc(F)c(/N=N/c2c(F)cc(N)cc2F)c(F)c1,0.2946341463414634
CCN(CC)c1cc(F)ccc1/N=N/c1ccc(F)cc1N(CC)CC,0.4872285714285714
CCN(Cc1ccccc1)c1cc(C(=O)C(F)(F)F)ccc1/N=N/c1ccc(C(=O)C(F)(F)F)cc1N(CC)Cc1ccccc1,0.2226666666666666
CC(C)(C)c1ccc(/N=N/c2ccc(C(C)(C)C)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,0.0
Fc1ccc(/N=N\c2ccc(-c3ccccc3)cc2)cc1,0.6181546391752577
CCN(CC)c1cc(C(C)C)c(/N=N/c2c(C(C)C)cc(N(CC)CC)cc2C(C)C)c(C(C)C)c1,0.058297619047619
C#Cc1ccc(/N=N/c2ccc(N(c3ccc4c(c3)C(C)(C)c3ccccc3-4)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc2)cc1,0.0798461538461538
CCN(CC)c1cc(N2CCOCC2)ccc1/N=N/c1ccc(N2CCOCC2)cc1N(CC)CC,0.08252
Oc1cc(-c2cn(-c3cccc4ccccc34)nn2)cc(O)c1/N=N\c1c(O)cc(-c2cn(-c3cccc4ccccc34)nn2)cc1O,0.51206
